Order ID,Product,Cost,Quantity Ordered, Price Each ,Order Date,Purchase Address,City,State,Zip,Total Price
177954,AA Batteries (4-pack),3.456,2,3.84,4/17/2021,192 Meadow St,San Francisco,CA,94016,7.68
177955,34in Ultrawide Monitor,341.991,3,379.99,4/26/2021,71 Lake St,San Francisco,CA,94016,1139.97
177956,USB-C Charging Cable,10.755,1,11.95,4/20/2021,562 12th St,New York City,NY,10001,11.95
177957,USB-C Charging Cable,10.755,4,11.95,4/12/2021,231 Cherry St,Portland,OR,97035,47.8
177958,AA Batteries (4-pack),3.456,4,3.84,4/20/2021,726 8th St,Los Angeles,CA,90001,15.36
177959,AAA Batteries (4-pack),2.691,5,2.99,4/5/2021,238 Church St,New York City,NY,10001,14.95
177960,20in Monitor,98.991,3,109.99,4/12/2021,74 Forest St,Seattle,WA,98101,329.97
177961,27in 4K Gaming Monitor,350.991,4,389.99,4/30/2021,697 West St,Dallas,TX,75001,1559.96
177962,Wired Headphones,10.791,5,11.99,4/29/2021,889 5th St,San Francisco,CA,94016,59.95
177963,20in Monitor,98.991,3,109.99,4/29/2021,780 South St,New York City,NY,10001,329.97
177964,34in Ultrawide Monitor,341.991,5,379.99,4/6/2021,852 Spruce St,New York City,NY,10001,1899.95
177965,AAA Batteries (4-pack),2.691,4,2.99,4/19/2021,819 Madison St,Austin,TX,73301,11.96
177966,34in Ultrawide Monitor,341.991,2,379.99,4/4/2021,712 7th St,San Francisco,CA,94016,759.98
177967,Lightning Charging Cable,13.455,4,14.95,4/23/2021,901 Pine St,New York City,NY,10001,59.8
177968,Bose SoundSport Headphones,89.991,1,99.99,4/12/2021,260 Sunset St,San Francisco,CA,94016,99.99
177969,AAA Batteries (4-pack),2.691,5,2.99,4/13/2021,840 Forest St,San Francisco,CA,94016,14.95
177970,AAA Batteries (4-pack),2.691,1,2.99,4/6/2021,19 Elm St,Los Angeles,CA,90001,2.99
177971,iPhone,630,5,700,4/30/2021,81 Lincoln St,San Francisco,CA,94016,3500
177971,Lightning Charging Cable,13.455,3,14.95,4/30/2021,81 Lincoln St,San Francisco,CA,94016,44.85
177972,AAA Batteries (4-pack),2.691,4,2.99,4/29/2021,566 4th St,Los Angeles,CA,90001,11.96
177973,Lightning Charging Cable,13.455,5,14.95,4/20/2021,299 Washington St,San Francisco,CA,94016,74.75
177974,Bose SoundSport Headphones,89.991,5,99.99,4/23/2021,293 Sunset St,San Francisco,CA,94016,499.95
177975,AA Batteries (4-pack),3.456,2,3.84,4/30/2021,167 12th St,Los Angeles,CA,90001,7.68
177976,USB-C Charging Cable,10.755,1,11.95,4/14/2021,908 Lakeview St,Seattle,WA,98101,11.95
177977,iPhone,630,5,700,4/3/2021,725 Pine St,San Francisco,CA,94016,3500
177978,Apple Airpods Headphones,135,4,150,4/30/2021,447 Wilson St,Austin,TX,73301,600
177979,AA Batteries (4-pack),3.456,5,3.84,4/23/2021,684 Ridge St,San Francisco,CA,94016,19.2
177980,Bose SoundSport Headphones,89.991,1,99.99,4/26/2021,370 Ridge St,New York City,NY,10001,99.99
177981,USB-C Charging Cable,10.755,2,11.95,4/9/2021,250 Washington St,San Francisco,CA,94016,23.9
177982,AA Batteries (4-pack),3.456,2,3.84,4/15/2021,414 7th St,San Francisco,CA,94016,7.68
177983,USB-C Charging Cable,10.755,3,11.95,4/23/2021,652 Lincoln St,Boston,MA,2215,35.85
177984,Apple Airpods Headphones,135,4,150,4/18/2021,625 Ridge St,San Francisco,CA,94016,600
177985,Lightning Charging Cable,13.455,2,14.95,4/4/2021,216 Church St,Boston,MA,2215,29.9
177986,Apple Airpods Headphones,135,1,150,4/26/2021,281 Center St,New York City,NY,10001,150
177987,Apple Airpods Headphones,135,3,150,4/7/2021,648 Main St,Seattle,WA,98101,450
177988,20in Monitor,98.991,5,109.99,4/28/2021,728 12th St,Dallas,TX,75001,549.95
177989,AA Batteries (4-pack),3.456,2,3.84,4/26/2021,167 Spruce St,Los Angeles,CA,90001,7.68
177990,Lightning Charging Cable,13.455,5,14.95,4/2/2021,510 6th St,New York City,NY,10001,74.75
177991,34in Ultrawide Monitor,341.991,1,379.99,4/21/2021,560 Willow St,Boston,MA,2215,379.99
177992,Bose SoundSport Headphones,89.991,4,99.99,4/27/2021,42 Meadow St,Portland,OR,97035,399.96
177993,AAA Batteries (4-pack),2.691,1,2.99,4/13/2021,300 14th St,San Francisco,CA,94016,2.99
177994,Lightning Charging Cable,13.455,3,14.95,4/1/2021,558 Maple St,San Francisco,CA,94016,44.85
177995,AA Batteries (4-pack),3.456,3,3.84,4/13/2021,820 Pine St,San Francisco,CA,94016,11.52
177996,iPhone,630,1,700,4/7/2021,37 Jackson St,Atlanta,GA,30301,700
177996,Lightning Charging Cable,13.455,3,14.95,4/7/2021,37 Jackson St,Atlanta,GA,30301,44.85
177997,Lightning Charging Cable,13.455,5,14.95,4/4/2021,797 Center St,New York City,NY,10001,74.75
177998,AAA Batteries (4-pack),2.691,2,2.99,4/9/2021,484 1st St,Dallas,TX,75001,5.98
177999,ThinkPad Laptop,899.991,5,999.99,4/15/2021,257 10th St,New York City,NY,10001,4999.95
178000,Lightning Charging Cable,13.455,5,14.95,4/27/2021,979 Hickory St,Los Angeles,CA,90001,74.75
178001,USB-C Charging Cable,10.755,1,11.95,4/5/2021,976 Park St,New York City,NY,10001,11.95
178002,USB-C Charging Cable,10.755,5,11.95,4/13/2021,746 Willow St,Los Angeles,CA,90001,59.75
178003,iPhone,630,2,700,4/4/2021,824 11th St,San Francisco,CA,94016,1400
178004,AA Batteries (4-pack),3.456,3,3.84,4/12/2021,372 Spruce St,Los Angeles,CA,90001,11.52
178005,USB-C Charging Cable,10.755,3,11.95,4/7/2021,183 Cherry St,San Francisco,CA,94016,35.85
178006,Lightning Charging Cable,13.455,5,14.95,4/13/2021,188 Sunset St,Los Angeles,CA,90001,74.75
178007,iPhone,630,3,700,4/14/2021,824 Jefferson St,New York City,NY,10001,2100
178008,Bose SoundSport Headphones,89.991,1,99.99,4/5/2021,162 West St,Los Angeles,CA,90001,99.99
178009,34in Ultrawide Monitor,341.991,4,379.99,4/10/2021,829 1st St,New York City,NY,10001,1519.96
178009,USB-C Charging Cable,10.755,2,11.95,4/10/2021,829 1st St,New York City,NY,10001,23.9
178010,Wired Headphones,10.791,4,11.99,4/2/2021,774 Forest St,Los Angeles,CA,90001,47.96
178011,AAA Batteries (4-pack),2.691,5,2.99,4/21/2021,83 Church St,Atlanta,GA,30301,14.95
178012,Wired Headphones,10.791,4,11.99,4/13/2021,49 Walnut St,San Francisco,CA,94016,47.96
178013,Wired Headphones,10.791,2,11.99,4/4/2021,6 11th St,Los Angeles,CA,90001,23.98
178014,Wired Headphones,10.791,2,11.99,4/27/2021,818 11th St,Boston,MA,2215,23.98
178015,USB-C Charging Cable,10.755,4,11.95,4/27/2021,315 Ridge St,Dallas,TX,75001,47.8
178016,USB-C Charging Cable,10.755,4,11.95,4/17/2021,230 Spruce St,Los Angeles,CA,90001,47.8
178017,USB-C Charging Cable,10.755,5,11.95,4/10/2021,672 Hill St,Los Angeles,CA,90001,59.75
178018,Macbook Pro Laptop,1530,2,1700,4/27/2021,378 Dogwood St,Portland,OR,97035,3400
178019,Apple Airpods Headphones,135,1,150,4/5/2021,757 1st St,Atlanta,GA,30301,150
178020,AAA Batteries (4-pack),2.691,3,2.99,4/20/2021,285 2nd St,Atlanta,GA,30301,8.97
178021,Wired Headphones,10.791,3,11.99,4/28/2021,301 5th St,Dallas,TX,75001,35.97
178022,Flatscreen TV,270,1,300,4/27/2021,786 Dogwood St,Los Angeles,CA,90001,300
178023,Google Phone,540,4,600,4/8/2021,671 Cherry St,San Francisco,CA,94016,2400
178024,Bose SoundSport Headphones,89.991,2,99.99,4/8/2021,1 Dogwood St,Atlanta,GA,30301,199.98
178025,USB-C Charging Cable,10.755,5,11.95,4/19/2021,12 Johnson St,San Francisco,CA,94016,59.75
178026,Macbook Pro Laptop,1530,2,1700,4/8/2021,508 Park St,Los Angeles,CA,90001,3400
178027,Lightning Charging Cable,13.455,3,14.95,4/6/2021,26 Hickory St,Seattle,WA,98101,44.85
178028,20in Monitor,98.991,2,109.99,4/19/2021,408 10th St,San Francisco,CA,94016,219.98
178029,iPhone,630,1,700,4/6/2021,800 9th St,Los Angeles,CA,90001,700
178029,Apple Airpods Headphones,135,2,150,4/6/2021,800 9th St,Los Angeles,CA,90001,300
178030,USB-C Charging Cable,10.755,1,11.95,4/7/2021,253 1st St,San Francisco,CA,94016,11.95
178031,34in Ultrawide Monitor,341.991,4,379.99,4/11/2021,844 11th St,Boston,MA,2215,1519.96
178032,AA Batteries (4-pack),3.456,5,3.84,4/10/2021,455 Lakeview St,Portland,OR,97035,19.2
178033,AA Batteries (4-pack),3.456,3,3.84,4/20/2021,740 Ridge St,Portland,ME,4101,11.52
178034,Wired Headphones,10.791,2,11.99,4/5/2021,962 Walnut St,San Francisco,CA,94016,23.98
178035,AA Batteries (4-pack),3.456,2,3.84,4/25/2021,284 Walnut St,San Francisco,CA,94016,7.68
178036,Lightning Charging Cable,13.455,5,14.95,4/18/2021,169 10th St,Dallas,TX,75001,74.75
178037,AAA Batteries (4-pack),2.691,2,2.99,4/1/2021,407 Ridge St,Los Angeles,CA,90001,5.98
178038,34in Ultrawide Monitor,341.991,2,379.99,4/27/2021,355 12th St,San Francisco,CA,94016,759.98
178039,Apple Airpods Headphones,135,5,150,4/15/2021,717 Highland St,Boston,MA,2215,750
178040,AA Batteries (4-pack),3.456,3,3.84,4/19/2021,604 5th St,New York City,NY,10001,11.52
178041,Lightning Charging Cable,13.455,5,14.95,4/11/2021,560 Forest St,San Francisco,CA,94016,74.75
178042,34in Ultrawide Monitor,341.991,2,379.99,4/11/2021,234 5th St,New York City,NY,10001,759.98
178043,AAA Batteries (4-pack),2.691,3,2.99,4/20/2021,922 Maple St,San Francisco,CA,94016,8.97
178044,USB-C Charging Cable,10.755,3,11.95,4/10/2021,448 Meadow St,New York City,NY,10001,35.85
178045,20in Monitor,98.991,1,109.99,4/30/2021,871 Jefferson St,Los Angeles,CA,90001,109.99
178046,iPhone,630,3,700,4/5/2021,767 Spruce St,New York City,NY,10001,2100
178047,USB-C Charging Cable,10.755,2,11.95,4/17/2021,850 Maple St,New York City,NY,10001,23.9
178048,Apple Airpods Headphones,135,3,150,4/4/2021,738 Jefferson St,Boston,MA,2215,450
178049,USB-C Charging Cable,10.755,2,11.95,4/21/2021,416 10th St,Boston,MA,2215,23.9
178050,AAA Batteries (4-pack),2.691,5,2.99,4/25/2021,540 Washington St,Los Angeles,CA,90001,14.95
178051,Lightning Charging Cable,13.455,2,14.95,4/13/2021,628 Walnut St,Boston,MA,2215,29.9
178052,Flatscreen TV,270,1,300,4/10/2021,26 Hickory St,San Francisco,CA,94016,300
178053,Apple Airpods Headphones,135,5,150,4/19/2021,196 Jefferson St,Portland,ME,4101,750
178054,AAA Batteries (4-pack),2.691,2,2.99,4/5/2021,574 Chestnut St,Austin,TX,73301,5.98
178055,Lightning Charging Cable,13.455,5,14.95,4/12/2021,497 Spruce St,San Francisco,CA,94016,74.75
178056,USB-C Charging Cable,10.755,3,11.95,4/15/2021,333 Jackson St,Seattle,WA,98101,35.85
178057,AA Batteries (4-pack),3.456,3,3.84,4/18/2021,982 Hickory St,Atlanta,GA,30301,11.52
178058,Macbook Pro Laptop,1530,3,1700,4/17/2021,437 Lakeview St,San Francisco,CA,94016,5100
178059,Wired Headphones,10.791,5,11.99,4/5/2021,188 Walnut St,Austin,TX,73301,59.95
178060,AAA Batteries (4-pack),2.691,3,2.99,4/10/2021,286 North St,Dallas,TX,75001,8.97
178061,Lightning Charging Cable,13.455,5,14.95,4/28/2021,219 Highland St,Boston,MA,2215,74.75
178062,AA Batteries (4-pack),3.456,1,3.84,4/21/2021,274 Sunset St,Portland,OR,97035,3.84
178063,Lightning Charging Cable,13.455,5,14.95,4/6/2021,365 Elm St,Austin,TX,73301,74.75
178064,27in 4K Gaming Monitor,350.991,1,389.99,4/20/2021,199 8th St,Seattle,WA,98101,389.99
178065,iPhone,630,5,700,4/11/2021,552 Pine St,Atlanta,GA,30301,3500
178066,USB-C Charging Cable,10.755,2,11.95,4/20/2021,986 Ridge St,San Francisco,CA,94016,23.9
178067,AAA Batteries (4-pack),2.691,4,2.99,4/16/2021,395 Hickory St,Atlanta,GA,30301,11.96
178068,AAA Batteries (4-pack),2.691,3,2.99,4/15/2021,669 1st St,Portland,OR,97035,8.97
178069,Apple Airpods Headphones,135,3,150,4/22/2021,36 Johnson St,Austin,TX,73301,450
178070,Google Phone,540,1,600,4/19/2021,375 Cherry St,Portland,OR,97035,600
178071,AA Batteries (4-pack),3.456,4,3.84,4/20/2021,79 1st St,San Francisco,CA,94016,15.36
178072,Apple Airpods Headphones,135,2,150,4/26/2021,128 12th St,New York City,NY,10001,300
178073,27in FHD Monitor,134.991,5,149.99,4/27/2021,863 6th St,Boston,MA,2215,749.95
178074,AAA Batteries (4-pack),2.691,5,2.99,4/18/2021,190 14th St,San Francisco,CA,94016,14.95
178075,20in Monitor,98.991,5,109.99,4/17/2021,952 Center St,New York City,NY,10001,549.95
178076,20in Monitor,98.991,3,109.99,4/19/2021,405 Cherry St,Boston,MA,2215,329.97
178077,ThinkPad Laptop,899.991,4,999.99,4/6/2021,771 14th St,San Francisco,CA,94016,3999.96
178078,USB-C Charging Cable,10.755,5,11.95,4/8/2021,430 14th St,Los Angeles,CA,90001,59.75
178079,Lightning Charging Cable,13.455,4,14.95,4/20/2021,203 Pine St,Los Angeles,CA,90001,59.8
178080,27in 4K Gaming Monitor,350.991,5,389.99,4/17/2021,128 2nd St,New York City,NY,10001,1949.95
178081,34in Ultrawide Monitor,341.991,5,379.99,4/11/2021,992 Elm St,Los Angeles,CA,90001,1899.95
178082,Wired Headphones,10.791,4,11.99,4/6/2021,710 Jefferson St,New York City,NY,10001,47.96
178083,iPhone,630,1,700,4/28/2021,109 Cherry St,San Francisco,CA,94016,700
178084,27in FHD Monitor,134.991,3,149.99,4/4/2021,833 Main St,Atlanta,GA,30301,449.97
178085,Lightning Charging Cable,13.455,3,14.95,4/19/2021,878 Center St,Los Angeles,CA,90001,44.85
178086,USB-C Charging Cable,10.755,5,11.95,4/7/2021,843 6th St,Seattle,WA,98101,59.75
178087,Bose SoundSport Headphones,89.991,5,99.99,4/30/2021,609 Elm St,Atlanta,GA,30301,499.95
178088,USB-C Charging Cable,10.755,5,11.95,4/14/2021,299 13th St,Los Angeles,CA,90001,59.75
178089,USB-C Charging Cable,10.755,1,11.95,4/25/2021,715 River St,Los Angeles,CA,90001,11.95
178090,USB-C Charging Cable,10.755,1,11.95,4/21/2021,781 Johnson St,Austin,TX,73301,11.95
178091,AA Batteries (4-pack),3.456,4,3.84,4/12/2021,991 Center St,Los Angeles,CA,90001,15.36
178092,Lightning Charging Cable,13.455,3,14.95,4/11/2021,595 Ridge St,New York City,NY,10001,44.85
178093,Lightning Charging Cable,13.455,1,14.95,4/18/2021,495 Madison St,San Francisco,CA,94016,14.95
178094,34in Ultrawide Monitor,341.991,4,379.99,4/17/2021,225 4th St,Dallas,TX,75001,1519.96
178095,AA Batteries (4-pack),3.456,2,3.84,4/27/2021,219 Spruce St,Los Angeles,CA,90001,7.68
178096,Bose SoundSport Headphones,89.991,5,99.99,4/29/2021,707 Forest St,Seattle,WA,98101,499.95
178097,Macbook Pro Laptop,1530,3,1700,4/3/2021,207 Elm St,Atlanta,GA,30301,5100
178098,AA Batteries (4-pack),3.456,1,3.84,4/23/2021,154 Meadow St,Dallas,TX,75001,3.84
178099,AAA Batteries (4-pack),2.691,3,2.99,4/16/2021,304 South St,Boston,MA,2215,8.97
178100,34in Ultrawide Monitor,341.991,3,379.99,4/11/2021,713 Wilson St,New York City,NY,10001,1139.97
178101,Lightning Charging Cable,13.455,5,14.95,4/21/2021,623 Forest St,San Francisco,CA,94016,74.75
178102,27in FHD Monitor,134.991,4,149.99,4/20/2021,240 Center St,New York City,NY,10001,599.96
178103,Wired Headphones,10.791,4,11.99,4/25/2021,563 Ridge St,San Francisco,CA,94016,47.96
178104,AA Batteries (4-pack),3.456,5,3.84,4/1/2021,803 Center St,New York City,NY,10001,19.2
178105,Lightning Charging Cable,13.455,2,14.95,4/16/2021,991 West St,Boston,MA,2215,29.9
178106,AAA Batteries (4-pack),2.691,1,2.99,4/27/2021,995 Maple St,Seattle,WA,98101,2.99
178106,Wired Headphones,10.791,5,11.99,4/27/2021,995 Maple St,Seattle,WA,98101,59.95
178107,20in Monitor,98.991,3,109.99,4/2/2021,879 Washington St,New York City,NY,10001,329.97
178108,AAA Batteries (4-pack),2.691,5,2.99,4/8/2021,39 Forest St,San Francisco,CA,94016,14.95
178109,27in 4K Gaming Monitor,350.991,2,389.99,4/10/2021,389 Highland St,Austin,TX,73301,779.98
178110,LG Dryer,540,3,600,4/17/2021,453 Maple St,San Francisco,CA,94016,1800
178111,Apple Airpods Headphones,135,1,150,4/29/2021,340 4th St,Portland,OR,97035,150
178112,AAA Batteries (4-pack),2.691,1,2.99,4/4/2021,67 Chestnut St,Los Angeles,CA,90001,2.99
178113,AAA Batteries (4-pack),2.691,3,2.99,4/29/2021,466 Maple St,Boston,MA,2215,8.97
178114,Apple Airpods Headphones,135,1,150,4/2/2021,564 12th St,Boston,MA,2215,150
178115,AAA Batteries (4-pack),2.691,3,2.99,4/12/2021,524 Cherry St,Seattle,WA,98101,8.97
178116,Wired Headphones,10.791,1,11.99,4/28/2021,631 7th St,Boston,MA,2215,11.99
178117,AAA Batteries (4-pack),2.691,3,2.99,4/29/2021,277 Sunset St,Boston,MA,2215,8.97
178118,iPhone,630,5,700,4/27/2021,139 Dogwood St,Boston,MA,2215,3500
178118,AAA Batteries (4-pack),2.691,3,2.99,4/27/2021,139 Dogwood St,Boston,MA,2215,8.97
178119,iPhone,630,4,700,4/29/2021,453 9th St,Seattle,WA,98101,2800
178120,AA Batteries (4-pack),3.456,4,3.84,4/10/2021,707 Lake St,Boston,MA,2215,15.36
178121,34in Ultrawide Monitor,341.991,3,379.99,4/7/2021,50 West St,New York City,NY,10001,1139.97
178122,AAA Batteries (4-pack),2.691,5,2.99,4/21/2021,406 Pine St,Boston,MA,2215,14.95
178123,AA Batteries (4-pack),3.456,3,3.84,4/14/2021,312 5th St,Portland,ME,4101,11.52
178124,USB-C Charging Cable,10.755,3,11.95,4/30/2021,335 Park St,Atlanta,GA,30301,35.85
178125,27in 4K Gaming Monitor,350.991,1,389.99,4/21/2021,300 9th St,San Francisco,CA,94016,389.99
178126,USB-C Charging Cable,10.755,3,11.95,4/1/2021,44 6th St,San Francisco,CA,94016,35.85
178127,Wired Headphones,10.791,4,11.99,4/12/2021,207 Spruce St,Dallas,TX,75001,47.96
178128,USB-C Charging Cable,10.755,2,11.95,4/1/2021,512 Ridge St,Portland,OR,97035,23.9
178129,ThinkPad Laptop,899.991,3,999.99,4/30/2021,918 Main St,Boston,MA,2215,2999.97
178130,Bose SoundSport Headphones,89.991,2,99.99,4/23/2021,204 Johnson St,San Francisco,CA,94016,199.98
178131,iPhone,630,1,700,4/29/2021,865 Main St,Atlanta,GA,30301,700
178132,AAA Batteries (4-pack),2.691,1,2.99,4/18/2021,997 Center St,Boston,MA,2215,2.99
178133,USB-C Charging Cable,10.755,2,11.95,4/15/2021,922 Center St,Boston,MA,2215,23.9
178134,Bose SoundSport Headphones,89.991,3,99.99,4/7/2021,672 5th St,New York City,NY,10001,299.97
178135,Lightning Charging Cable,13.455,1,14.95,4/13/2021,994 Center St,New York City,NY,10001,14.95
178135,AA Batteries (4-pack),3.456,2,3.84,4/13/2021,994 Center St,New York City,NY,10001,7.68
178136,USB-C Charging Cable,10.755,2,11.95,4/28/2021,168 Washington St,Portland,OR,97035,23.9
178137,Lightning Charging Cable,13.455,4,14.95,4/7/2021,679 Church St,Atlanta,GA,30301,59.8
178137,AA Batteries (4-pack),3.456,5,3.84,4/7/2021,679 Church St,Atlanta,GA,30301,19.2
178138,34in Ultrawide Monitor,341.991,5,379.99,4/15/2021,263 Cherry St,San Francisco,CA,94016,1899.95
178139,Wired Headphones,10.791,4,11.99,4/6/2021,491 14th St,New York City,NY,10001,47.96
178140,Bose SoundSport Headphones,89.991,5,99.99,4/9/2021,930 West St,New York City,NY,10001,499.95
178141,34in Ultrawide Monitor,341.991,4,379.99,4/3/2021,662 Dogwood St,San Francisco,CA,94016,1519.96
178142,AAA Batteries (4-pack),2.691,5,2.99,4/30/2021,757 Lake St,Dallas,TX,75001,14.95
178143,Macbook Pro Laptop,1530,5,1700,4/28/2021,268 Forest St,San Francisco,CA,94016,8500
178144,Apple Airpods Headphones,135,3,150,4/5/2021,515 Pine St,Seattle,WA,98101,450
178145,Bose SoundSport Headphones,89.991,3,99.99,4/10/2021,4 Meadow St,Portland,OR,97035,299.97
178146,AA Batteries (4-pack),3.456,1,3.84,4/7/2021,194 Sunset St,Los Angeles,CA,90001,3.84
178147,Lightning Charging Cable,13.455,4,14.95,4/9/2021,862 Church St,Los Angeles,CA,90001,59.8
178148,ThinkPad Laptop,899.991,1,999.99,4/24/2021,208 5th St,Seattle,WA,98101,999.99
178149,AAA Batteries (4-pack),2.691,2,2.99,4/17/2021,682 Meadow St,Boston,MA,2215,5.98
178150,34in Ultrawide Monitor,341.991,3,379.99,4/30/2021,434 South St,San Francisco,CA,94016,1139.97
178151,Lightning Charging Cable,13.455,1,14.95,4/1/2021,822 North St,Los Angeles,CA,90001,14.95
178152,Apple Airpods Headphones,135,3,150,4/14/2021,184 Church St,Atlanta,GA,30301,450
178153,AAA Batteries (4-pack),2.691,1,2.99,4/10/2021,476 South St,New York City,NY,10001,2.99
178154,ThinkPad Laptop,899.991,5,999.99,4/13/2021,449 Walnut St,Dallas,TX,75001,4999.95
178155,Flatscreen TV,270,2,300,4/24/2021,587 Meadow St,San Francisco,CA,94016,600
178156,Wired Headphones,10.791,3,11.99,4/15/2021,285 Walnut St,Los Angeles,CA,90001,35.97
178157,34in Ultrawide Monitor,341.991,3,379.99,4/15/2021,919 Lincoln St,Boston,MA,2215,1139.97
178158,Google Phone,540,3,600,4/28/2021,197 Center St,San Francisco,CA,94016,1800
178158,USB-C Charging Cable,10.755,5,11.95,4/28/2021,197 Center St,San Francisco,CA,94016,59.75
178158,Wired Headphones,10.791,1,11.99,4/28/2021,197 Center St,San Francisco,CA,94016,11.99
178158,USB-C Charging Cable,10.755,5,11.95,4/28/2021,197 Center St,San Francisco,CA,94016,59.75
178159,AA Batteries (4-pack),3.456,1,3.84,4/30/2021,216 Center St,New York City,NY,10001,3.84
178160,Bose SoundSport Headphones,89.991,4,99.99,4/3/2021,465 Hickory St,Los Angeles,CA,90001,399.96
178161,Bose SoundSport Headphones,89.991,4,99.99,4/4/2021,212 Jackson St,Seattle,WA,98101,399.96
178162,iPhone,630,1,700,4/9/2021,888 North St,Seattle,WA,98101,700
178162,Lightning Charging Cable,13.455,5,14.95,4/9/2021,888 North St,Seattle,WA,98101,74.75
178163,34in Ultrawide Monitor,341.991,3,379.99,4/17/2021,967 12th St,San Francisco,CA,94016,1139.97
178164,Lightning Charging Cable,13.455,1,14.95,4/20/2021,262 Lakeview St,New York City,NY,10001,14.95
178165,Wired Headphones,10.791,2,11.99,4/17/2021,688 Center St,Austin,TX,73301,23.98
178166,Flatscreen TV,270,4,300,4/3/2021,66 Adams St,Dallas,TX,75001,1200
178167,AA Batteries (4-pack),3.456,4,3.84,4/30/2021,5 Dogwood St,Boston,MA,2215,15.36
178168,AA Batteries (4-pack),3.456,2,3.84,4/21/2021,583 Washington St,New York City,NY,10001,7.68
178168,Macbook Pro Laptop,1530,5,1700,4/21/2021,583 Washington St,New York City,NY,10001,8500
178169,AA Batteries (4-pack),3.456,1,3.84,4/5/2021,721 Lincoln St,Atlanta,GA,30301,3.84
178170,Apple Airpods Headphones,135,5,150,4/4/2021,678 Maple St,Boston,MA,2215,750
178171,Wired Headphones,10.791,3,11.99,4/19/2021,588 Chestnut St,Los Angeles,CA,90001,35.97
178172,USB-C Charging Cable,10.755,4,11.95,4/12/2021,346 13th St,San Francisco,CA,94016,47.8
178173,Apple Airpods Headphones,135,2,150,4/14/2021,38 Madison St,Atlanta,GA,30301,300
178174,AAA Batteries (4-pack),2.691,3,2.99,4/11/2021,689 Forest St,Atlanta,GA,30301,8.97
178175,Lightning Charging Cable,13.455,5,14.95,4/1/2021,402 North St,San Francisco,CA,94016,74.75
178176,AA Batteries (4-pack),3.456,5,3.84,4/21/2021,940 River St,Dallas,TX,75001,19.2
178177,Lightning Charging Cable,13.455,2,14.95,4/2/2021,694 Madison St,San Francisco,CA,94016,29.9
178178,AAA Batteries (4-pack),2.691,3,2.99,4/8/2021,213 4th St,Dallas,TX,75001,8.97
178179,Lightning Charging Cable,13.455,2,14.95,4/2/2021,414 Hill St,Austin,TX,73301,29.9
178180,AAA Batteries (4-pack),2.691,2,2.99,4/12/2021,158 Highland St,New York City,NY,10001,5.98
178181,Apple Airpods Headphones,135,4,150,4/29/2021,996 6th St,Dallas,TX,75001,600
178182,20in Monitor,98.991,3,109.99,4/28/2021,179 River St,Austin,TX,73301,329.97
178183,AA Batteries (4-pack),3.456,5,3.84,4/6/2021,451 Meadow St,New York City,NY,10001,19.2
178184,Bose SoundSport Headphones,89.991,2,99.99,4/5/2021,739 Spruce St,Portland,ME,4101,199.98
178185,Bose SoundSport Headphones,89.991,5,99.99,4/14/2021,153 9th St,Los Angeles,CA,90001,499.95
178186,Wired Headphones,10.791,5,11.99,4/10/2021,596 12th St,Los Angeles,CA,90001,59.95
178187,20in Monitor,98.991,1,109.99,4/25/2021,878 Elm St,Dallas,TX,75001,109.99
178188,ThinkPad Laptop,899.991,1,999.99,4/18/2021,482 13th St,New York City,NY,10001,999.99
178189,AA Batteries (4-pack),3.456,2,3.84,4/12/2021,161 Hill St,New York City,NY,10001,7.68
178190,Vareebadd Phone,360,1,400,4/2/2021,811 14th St,Atlanta,GA,30301,400
178190,Wired Headphones,10.791,3,11.99,4/2/2021,811 14th St,Atlanta,GA,30301,35.97
178191,Lightning Charging Cable,13.455,3,14.95,4/27/2021,262 Sunset St,Boston,MA,2215,44.85
178192,Wired Headphones,10.791,2,11.99,4/21/2021,341 5th St,Boston,MA,2215,23.98
178193,USB-C Charging Cable,10.755,3,11.95,4/3/2021,725 Jefferson St,San Francisco,CA,94016,35.85
178194,ThinkPad Laptop,899.991,1,999.99,4/21/2021,706 Adams St,Los Angeles,CA,90001,999.99
178195,Google Phone,540,1,600,4/2/2021,881 Lakeview St,San Francisco,CA,94016,600
178196,Wired Headphones,10.791,3,11.99,4/24/2021,471 2nd St,Dallas,TX,75001,35.97
178197,AA Batteries (4-pack),3.456,2,3.84,4/27/2021,216 Elm St,Atlanta,GA,30301,7.68
178198,27in FHD Monitor,134.991,5,149.99,4/27/2021,313 Pine St,New York City,NY,10001,749.95
178199,Lightning Charging Cable,13.455,4,14.95,4/21/2021,842 Jefferson St,Los Angeles,CA,90001,59.8
178200,USB-C Charging Cable,10.755,2,11.95,4/2/2021,981 7th St,Boston,MA,2215,23.9
178201,34in Ultrawide Monitor,341.991,5,379.99,4/7/2021,253 8th St,Atlanta,GA,30301,1899.95
178202,Apple Airpods Headphones,135,1,150,4/15/2021,5 River St,Seattle,WA,98101,150
178203,27in 4K Gaming Monitor,350.991,3,389.99,4/16/2021,629 Main St,Portland,OR,97035,1169.97
178204,34in Ultrawide Monitor,341.991,1,379.99,4/18/2021,618 Elm St,San Francisco,CA,94016,379.99
178205,AAA Batteries (4-pack),2.691,1,2.99,4/28/2021,599 North St,Portland,OR,97035,2.99
